Image,Path,Label
ISIC_0012290,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012290.jpg,0
ISIC_0012291,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012291.jpg,0
ISIC_0012294,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012294.jpg,0
ISIC_0012298,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012298.jpg,0
ISIC_0012299,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012299.jpg,0
ISIC_0012303,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012303.jpg,0
ISIC_0012309,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012309.jpg,0
ISIC_0012311,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012311.jpg,0
ISIC_0012318,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012318.jpg,0
ISIC_0012320,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012320.jpg,0
ISIC_0012322,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012322.jpg,0
ISIC_0012324,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012324.jpg,0
ISIC_0012325,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012325.jpg,0
ISIC_0012329,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012329.jpg,0
ISIC_0012332,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012332.jpg,0
ISIC_0012333,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012333.jpg,0
ISIC_0012334,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012334.jpg,0
ISIC_0012338,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012338.jpg,0
ISIC_0012339,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012339.jpg,0
ISIC_0012342,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012342.jpg,0
ISIC_0012348,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012348.jpg,0
ISIC_0012351,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012351.jpg,0
ISIC_0012359,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012359.jpg,0
ISIC_0012360,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012360.jpg,0
ISIC_0012363,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012363.jpg,0
ISIC_0012374,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012374.jpg,0
ISIC_0012376,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012376.jpg,0
ISIC_0012377,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012377.jpg,0
ISIC_0012378,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012378.jpg,0
ISIC_0012379,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012379.jpg,0
ISIC_0012381,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012381.jpg,0
ISIC_0012382,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012382.jpg,0
ISIC_0012384,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012384.jpg,0
ISIC_0012386,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012386.jpg,0
ISIC_0012390,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012390.jpg,0
ISIC_0012391,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012391.jpg,0
ISIC_0012397,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012397.jpg,0
ISIC_0012406,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012406.jpg,0
ISIC_0012413,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012413.jpg,0
ISIC_0012415,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012415.jpg,0
ISIC_0012416,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012416.jpg,0
ISIC_0012433,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012433.jpg,0
ISIC_0012435,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012435.jpg,0
ISIC_0012442,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012442.jpg,0
ISIC_0012445,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012445.jpg,0
ISIC_0012450,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012450.jpg,0
ISIC_0012452,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012452.jpg,0
ISIC_0012453,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012453.jpg,0
ISIC_0012455,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012455.jpg,0
ISIC_0012459,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012459.jpg,0
ISIC_0012460,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012460.jpg,0
ISIC_0012464,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012464.jpg,0
ISIC_0012469,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012469.jpg,0
ISIC_0012473,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012473.jpg,0
ISIC_0012475,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012475.jpg,0
ISIC_0012478,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012478.jpg,0
ISIC_0012481,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012481.jpg,0
ISIC_0012487,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012487.jpg,0
ISIC_0012489,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012489.jpg,0
ISIC_0012494,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012494.jpg,0
ISIC_0012495,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012495.jpg,0
ISIC_0012496,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012496.jpg,0
ISIC_0012501,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012501.jpg,0
ISIC_0012503,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012503.jpg,0
ISIC_0012506,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012506.jpg,0
ISIC_0012508,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012508.jpg,0
ISIC_0012511,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012511.jpg,0
ISIC_0012512,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012512.jpg,0
ISIC_0012516,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012516.jpg,0
ISIC_0012517,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012517.jpg,0
ISIC_0012518,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012518.jpg,0
ISIC_0012520,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012520.jpg,0
ISIC_0012521,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012521.jpg,0
ISIC_0012523,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012523.jpg,0
ISIC_0012526,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012526.jpg,0
ISIC_0012527,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012527.jpg,0
ISIC_0012529,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012529.jpg,0
ISIC_0012539,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012539.jpg,0
ISIC_0012543,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012543.jpg,0
ISIC_0012544,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012544.jpg,0
ISIC_0012549,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012549.jpg,0
ISIC_0012550,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012550.jpg,0
ISIC_0012653,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012653.jpg,0
ISIC_0012655,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012655.jpg,0
ISIC_0012657,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012657.jpg,0
ISIC_0012658,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012658.jpg,0
ISIC_0012659,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012659.jpg,0
ISIC_0012661,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012661.jpg,0
ISIC_0012662,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012662.jpg,0
ISIC_0012663,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012663.jpg,0
ISIC_0012664,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012664.jpg,0
ISIC_0012665,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012665.jpg,0
ISIC_0012666,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012666.jpg,0
ISIC_0012669,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012669.jpg,0
ISIC_0012670,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012670.jpg,0
ISIC_0012671,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012671.jpg,0
ISIC_0012672,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012672.jpg,0
ISIC_0012673,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012673.jpg,0
ISIC_0012674,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012674.jpg,0
ISIC_0012675,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012675.jpg,0
ISIC_0012676,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012676.jpg,0
ISIC_0012677,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012677.jpg,0
ISIC_0012678,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012678.jpg,0
ISIC_0012679,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012679.jpg,0
ISIC_0012680,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012680.jpg,0
ISIC_0012681,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012681.jpg,0
ISIC_0012682,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012682.jpg,0
ISIC_0012683,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012683.jpg,0
ISIC_0012685,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012685.jpg,0
ISIC_0012690,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012690.jpg,0
ISIC_0012692,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012692.jpg,0
ISIC_0012693,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012693.jpg,0
ISIC_0012696,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012696.jpg,0
ISIC_0012697,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012697.jpg,0
ISIC_0012699,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012699.jpg,0
ISIC_0012700,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012700.jpg,0
ISIC_0012701,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012701.jpg,0
ISIC_0012702,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012702.jpg,0
ISIC_0012704,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012704.jpg,0
ISIC_0012706,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012706.jpg,0
ISIC_0012709,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012709.jpg,0
ISIC_0012710,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012710.jpg,0
ISIC_0012711,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012711.jpg,0
ISIC_0012713,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012713.jpg,0
ISIC_0012715,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012715.jpg,0
ISIC_0012719,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012719.jpg,0
ISIC_0012721,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012721.jpg,0
ISIC_0012725,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012725.jpg,0
ISIC_0012726,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012726.jpg,0
ISIC_0012735,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012735.jpg,0
ISIC_0012737,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012737.jpg,0
ISIC_0012739,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012739.jpg,0
ISIC_0012740,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012740.jpg,0
ISIC_0012741,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012741.jpg,0
ISIC_0012742,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012742.jpg,0
ISIC_0012744,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012744.jpg,0
ISIC_0012749,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012749.jpg,0
ISIC_0012756,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012756.jpg,0
ISIC_0012768,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012768.jpg,0
ISIC_0012770,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012770.jpg,0
ISIC_0012772,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012772.jpg,0
ISIC_0012773,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012773.jpg,0
ISIC_0012777,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012777.jpg,0
ISIC_0012785,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012785.jpg,0
ISIC_0012787,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012787.jpg,0
ISIC_0012788,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012788.jpg,0
ISIC_0012789,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012789.jpg,0
ISIC_0012790,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012790.jpg,0
ISIC_0012792,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012792.jpg,0
ISIC_0012793,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012793.jpg,0
ISIC_0012800,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012800.jpg,0
ISIC_0012804,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012804.jpg,0
ISIC_0012806,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012806.jpg,0
ISIC_0012810,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012810.jpg,0
ISIC_0012811,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012811.jpg,0
ISIC_0012813,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012813.jpg,0
ISIC_0012814,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012814.jpg,0
ISIC_0012823,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012823.jpg,0
ISIC_0012826,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012826.jpg,0
ISIC_0012827,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012827.jpg,0
ISIC_0012828,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012828.jpg,0
ISIC_0012833,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012833.jpg,0
ISIC_0012835,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012835.jpg,0
ISIC_0012840,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012840.jpg,0
ISIC_0012844,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012844.jpg,0
ISIC_0012845,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012845.jpg,0
ISIC_0012851,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012851.jpg,0
ISIC_0012854,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012854.jpg,0
ISIC_0012855,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012855.jpg,0
ISIC_0012856,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012856.jpg,0
ISIC_0012865,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012865.jpg,0
ISIC_0012871,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012871.jpg,0
ISIC_0012873,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012873.jpg,0
ISIC_0012877,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012877.jpg,0
ISIC_0012878,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012878.jpg,0
ISIC_0012879,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012879.jpg,0
ISIC_0012880,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012880.jpg,0
ISIC_0012883,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012883.jpg,0
ISIC_0012884,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012884.jpg,0
ISIC_0012887,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012887.jpg,0
ISIC_0012888,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012888.jpg,0
ISIC_0012889,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012889.jpg,0
ISIC_0012891,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012891.jpg,0
ISIC_0012897,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012897.jpg,0
ISIC_0012898,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012898.jpg,0
ISIC_0012901,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012901.jpg,0
ISIC_0012902,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012902.jpg,0
ISIC_0012905,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012905.jpg,0
ISIC_0012907,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012907.jpg,0
ISIC_0012911,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012911.jpg,0
ISIC_0012930,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012930.jpg,0
ISIC_0012932,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012932.jpg,0
ISIC_0012939,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012939.jpg,0
ISIC_0012940,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012940.jpg,0
ISIC_0012944,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012944.jpg,0
ISIC_0012945,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012945.jpg,0
ISIC_0012949,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012949.jpg,0
ISIC_0012950,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012950.jpg,0
ISIC_0012952,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012952.jpg,0
ISIC_0012957,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012957.jpg,0
ISIC_0012961,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012961.jpg,0
ISIC_0012962,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012962.jpg,0
ISIC_0012966,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012966.jpg,0
ISIC_0012969,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012969.jpg,0
ISIC_0012970,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012970.jpg,0
ISIC_0012976,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012976.jpg,0
ISIC_0012981,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012981.jpg,0
ISIC_0012982,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012982.jpg,0
ISIC_0012986,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012986.jpg,0
ISIC_0012987,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012987.jpg,0
ISIC_0012988,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012988.jpg,0
ISIC_0012990,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012990.jpg,0
ISIC_0012998,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012998.jpg,0
ISIC_0012999,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012999.jpg,0
ISIC_0013000,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013000.jpg,0
ISIC_0013001,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013001.jpg,0
ISIC_0013007,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013007.jpg,0
ISIC_0013012,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013012.jpg,0
ISIC_0013014,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013014.jpg,0
ISIC_0013015,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013015.jpg,0
ISIC_0013023,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013023.jpg,0
ISIC_0013024,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013024.jpg,0
ISIC_0013025,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013025.jpg,0
ISIC_0013026,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013026.jpg,0
ISIC_0013027,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013027.jpg,0
ISIC_0013031,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013031.jpg,0
ISIC_0013032,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013032.jpg,0
ISIC_0013033,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013033.jpg,0
ISIC_0013034,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013034.jpg,0
ISIC_0013037,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013037.jpg,0
ISIC_0013039,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013039.jpg,0
ISIC_0013040,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013040.jpg,0
ISIC_0013044,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013044.jpg,0
ISIC_0013047,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013047.jpg,0
ISIC_0013048,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013048.jpg,0
ISIC_0013052,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013052.jpg,0
ISIC_0013053,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013053.jpg,0
ISIC_0013054,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013054.jpg,0
ISIC_0013055,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013055.jpg,0
ISIC_0013056,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013056.jpg,0
ISIC_0013059,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013059.jpg,0
ISIC_0013063,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013063.jpg,0
ISIC_0013065,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013065.jpg,0
ISIC_0013071,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013071.jpg,0
ISIC_0013075,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013075.jpg,0
ISIC_0013079,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013079.jpg,0
ISIC_0013080,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013080.jpg,0
ISIC_0013084,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013084.jpg,0
ISIC_0013086,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013086.jpg,0
ISIC_0013087,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013087.jpg,0
ISIC_0013088,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013088.jpg,0
ISIC_0013089,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013089.jpg,0
ISIC_0013090,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013090.jpg,0
ISIC_0013092,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013092.jpg,0
ISIC_0013094,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013094.jpg,0
ISIC_0013096,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013096.jpg,0
ISIC_0013097,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013097.jpg,0
ISIC_0013106,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013106.jpg,0
ISIC_0013112,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013112.jpg,0
ISIC_0013114,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013114.jpg,0
ISIC_0013118,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013118.jpg,0
ISIC_0013120,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013120.jpg,0
ISIC_0013121,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013121.jpg,0
ISIC_0013124,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013124.jpg,0
ISIC_0013126,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013126.jpg,0
ISIC_0013129,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013129.jpg,0
ISIC_0013134,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013134.jpg,0
ISIC_0013136,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013136.jpg,0
ISIC_0013140,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013140.jpg,0
ISIC_0013141,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013141.jpg,0
ISIC_0013146,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013146.jpg,0
ISIC_0013147,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013147.jpg,0
ISIC_0013150,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013150.jpg,0
ISIC_0013155,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013155.jpg,0
ISIC_0013160,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013160.jpg,0
ISIC_0013163,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013163.jpg,0
ISIC_0013165,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013165.jpg,0
ISIC_0013166,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013166.jpg,0
ISIC_0013167,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013167.jpg,0
